5a8b57f25542995d1e6f1371	runs/hotpotqa/5a8b57f25542995d1e6f1371/base_task	prompts/hotpot_5a8b57f25542995d1e6f1371.txt
5a8c7595554299585d9e36b6	runs/hotpotqa/5a8c7595554299585d9e36b6/base_task	prompts/hotpot_5a8c7595554299585d9e36b6.txt
5a85ea095542994775f606a8	runs/hotpotqa/5a85ea095542994775f606a8/base_task	prompts/hotpot_5a85ea095542994775f606a8.txt
5adbf0a255429947ff17385a	runs/hotpotqa/5adbf0a255429947ff17385a/base_task	prompts/hotpot_5adbf0a255429947ff17385a.txt
5a8e3ea95542995a26add48d	runs/hotpotqa/5a8e3ea95542995a26add48d/base_task	prompts/hotpot_5a8e3ea95542995a26add48d.txt
5abd94525542992ac4f382d2	runs/hotpotqa/5abd94525542992ac4f382d2/base_task	prompts/hotpot_5abd94525542992ac4f382d2.txt
5a85b2d95542997b5ce40028	runs/hotpotqa/5a85b2d95542997b5ce40028/base_task	prompts/hotpot_5a85b2d95542997b5ce40028.txt
5a87ab905542996e4f3088c1	runs/hotpotqa/5a87ab905542996e4f3088c1/base_task	prompts/hotpot_5a87ab905542996e4f3088c1.txt
5a7bbb64554299042af8f7cc	runs/hotpotqa/5a7bbb64554299042af8f7cc/base_task	prompts/hotpot_5a7bbb64554299042af8f7cc.txt
5a8db19d5542994ba4e3dd00	runs/hotpotqa/5a8db19d5542994ba4e3dd00/base_task	prompts/hotpot_5a8db19d5542994ba4e3dd00.txt
